CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,euro_income,age,years_employed,pay_danger
1,0,1,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,9945.0,55,0,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,1,1,0,3,9945.0,43,2,0.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9945.0,33,6,0.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9945.0,33,6,0.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9945.0,33,6,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,44,5,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,44,5,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,44,5,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,9945.0,62,0,0.0
1,0,1,0,Pensioner,Higher education,Widow,House / apartment,0,0,0,1,9945.0,64,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,57,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,38,7,0.0
1,0,1,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,2,9945.0,39,9,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,41,9,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,63,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,56,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,47,3,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,46,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,46,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,46,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,46,0,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,1,1,0,1,9945.0,55,32,0.0
1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,9945.0,41,8,0.0
1,0,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,9945.0,32,1,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,9945.0,58,0,0.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,9945.0,48,29,0.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,56,0,0.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,56,0,0.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,56,0,0.0
1,1,1,2,Working,Higher education,Married,House / apartment,0,1,0,4,9945.0,34,4,0.0
1,1,1,2,Working,Higher education,Married,House / apartment,0,1,0,4,9945.0,34,4,0.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,4,9945.0,39,3,0.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,4,9945.0,39,3,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,9945.0,48,12,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,9945.0,65,0,0.0
0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,9945.0,28,1,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9945.0,27,2,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9945.0,27,2,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9945.0,27,2,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9945.0,27,2,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,9945.0,53,8,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,9945.0,53,8,0.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,9945.0,53,8,0.0
1,0,0,0,Working,Higher education,Married,House / apartment,0,1,0,2,9945.0,64,4,0.0
1,0,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,9945.0,30,2,0.0
1,0,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,9945.0,30,2,0.0
1,0,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,9945.0,30,2,0.0
1,0,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,9945.0,30,2,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,64,0,0.0
1,0,1,2,State servant,Higher education,Married,House / apartment,0,0,0,4,9945.0,39,5,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,9945.0,64,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,9945.0,64,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,9945.0,64,0,0.0
1,0,1,0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,9945.0,64,0,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,57,0,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,57,0,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,57,0,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,57,0,0.0
0,1,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,10237.5,22,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10237.5,33,5,0.0
1,0,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10237.5,33,5,0.0
1,0,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10237.5,33,5,0.0
1,0,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10237.5,33,5,0.0
0,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,10354.5,44,0,0.0
0,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,10354.5,44,0,0.0
0,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,10354.5,44,0,0.0
1,0,0,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,53,2,0.0
0,1,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10530.0,39,9,0.0
0,1,0,0,Working,Secondary / secondary special,Married,With parents,1,0,0,2,10530.0,39,9,0.0
1,1,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,10530.0,55,0,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,52,2,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,10530.0,34,2,0.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,10530.0,34,2,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,66,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,62,0,0.0
0,0,1,2,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,66,0,0.0
0,0,1,2,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,66,0,0.0
0,0,1,2,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,66,0,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,42,9,0.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,33,3,0.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,33,3,0.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,33,3,0.0
1,0,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,49,0,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,54,0,0.0
0,1,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,59,0,0.0
0,1,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,59,0,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,54,14,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,0,2,Working,Lower secondary,Single / not married,House / apartment,0,0,0,3,10530.0,42,6,0.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,1,10530.0,50,1,0.0
1,0,0,1,Working,Higher education,Married,House / apartment,0,0,1,3,10530.0,28,1,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,10530.0,31,4,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,10530.0,31,4,0.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,10530.0,31,4,0.0
0,0,1,2,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,61,0,0.0
1,0,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,10530.0,29,7,0.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,36,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,58,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,58,0,0.0
1,0,1,0,State servant,Higher education,Widow,House / apartment,0,0,0,1,10530.0,53,18,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,46,28,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,46,28,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,46,28,0.0
1,1,0,0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,2,10530.0,47,6,0.0
1,1,0,0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,2,10530.0,47,6,0.0
1,0,0,0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,1,10530.0,63,0,0.0
0,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,10530.0,65,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,56,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,10530.0,61,0,0.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,52,2,0.0
1,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,10530.0,50,15,0.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,10530.0,52,6,0.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,10530.0,52,6,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,10530.0,59,0,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,10530.0,39,3,0.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,10530.0,41,3,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,46,1,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,46,1,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,46,1,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,42,4,0.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,10530.0,45,26,0.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,10530.0,45,26,0.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,10530.0,45,26,0.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,1,0,4,10530.0,45,26,0.0
1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,10530.0,37,7,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,53,0,0.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,53,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,64,0,0.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,60,0,0.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,1,10530.0,41,4,0.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,1,10530.0,41,4,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,38,2,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,38,2,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,38,2,0.0
1,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,10530.0,38,2,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,10530.0,38,6,0.0
1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,10530.0,33,5,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,55,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,55,0,0.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,55,0,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,45,8,0.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,10530.0,62,0,0.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,10530.0,48,8,0.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,10530.0,37,8,0.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10530.0,37,3,0.0
1,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,10530.0,33,8,0.0
1,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,10530.0,33,8,0.0
1,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,10530.0,33,8,0.0
1,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,10530.0,33,8,0.0
1,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,10530.0,33,8,0.0
1,1,1,1,Working,Higher education,Married,House / apartment,1,1,0,3,10530.0,29,3,0.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,10530.0,54,0,0.0
